,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-22T07:55:27+00:00,https://www.google.com/,3g,210,210,210,210,359,335,259,386,807,892,761,1108,530,622,492,843,1101,1269,1040,1665,800,886,755,1103,packetLoss,1.05%,2,0.77,0.88,1886.948,0.98,1886.948,0.83,3882.526549,0.44,687.5,0.99,0.04221191406
0,2021-11-22T07:05:44+00:00,https://www.instagram.com/,3g,323,324,323,325,290,290,289,290,933,938,925,955,353,360,350,376,2383,2388,2367,2413,931,936,923,953,packetLoss,0.45%,2,0.7,0.89,1857.71,0,10867.34,0.99,2206.307888,1,0,0.94,0.08203125
0,2021-11-22T07:08:39+00:00,https://www.vk.com/,3g,310,310,310,310,1090,1073,1032,1098,5138,5063,4896,5155,4124,4037,3862,4125,5950,5864,5671,5971,5113,5039,4872,5131,packetLoss,0.45%,2,0.46,0,15152.433,0,15301.759,0.01,15152.433,1,0,1,0
0,2021-11-22T07:00:07+00:00,https://www.facebook.com/,3g,264,264,264,264,247,256,242,280,697,701,690,717,461,465,461,474,1907,1940,1859,2055,690,694,683,710,packetLoss,0.45%,2,0.79,0.29,3723.372,0.53,3873.372,0.85,3723.372,1,0,1,0.02756183624
0,2021-11-22T07:02:48+00:00,https://www.youtube.com/,3g,8820,8781,8667,8856,56,60,50,74,2683,2712,2680,2772,244,256,229,296,4706,5749,3705,8836,2681,2710,2679,2771,packetLoss,0.45%,2,0.44,0.16,4458.135,0.02,8541.477,0.62,5120.941746,0.54,546.692,1,0.03345336914
0,2021-11-22T06:57:31+00:00,https://www.google.com/,3g,210,210,210,210,392,377,334,405,1080,1005,834,1101,826,738,560,827,1420,1392,1313,1444,1075,999,828,1095,packetLoss,0.45%,2,0.76,0.89,1850.795,0.98,1850.795,0.85,3750.834823,0.41,735,0.99,0.04221191406
0,2021-11-22T08:48:28+00:00,https://www.instagram.com/,3g,323,323,323,323,661,659,653,663,1297,1311,1285,1350,733,733,727,739,2786,2776,2754,2787,1295,1309,1284,1349,packetLoss,1.50%,2,0.7,0.89,1848.703,0.01,10037.362,0.99,2273.431642,1,0,0.94,0.08203125
0,2021-11-22T08:51:31+00:00,https://www.vk.com/,3g,310,283,228,310,1215,1202,1102,1289,5201,5087,4689,5371,4076,4080,3786,4377,5417,5532,5251,5929,5200,5058,4646,5329,packetLoss,1.50%,2,0.46,0,14933.4185,0,15088.721,0.01,14933.4185,1,0,1,0
0,2021-11-22T08:42:48+00:00,https://www.facebook.com/,3g,264,264,264,264,247,253,246,267,703,705,699,713,461,466,461,477,1886,1881,1854,1903,697,698,692,706,packetLoss,1.50%,2,0.79,0.29,3727.91,0.53,3877.91,0.85,3727.91,1,0,1,0.02756183624
0,2021-11-22T08:45:31+00:00,https://www.youtube.com/,3g,8838,8841,8836,8849,50,51,49,53,2659,2660,2594,2727,244,248,244,256,3783,4029,3704,4601,2655,2657,2592,2724,packetLoss,1.50%,2,0.48,0.18,4336.593,0.02,8566.051,0.69,4684.215547,0.66,420.5,1,0
0,2021-11-22T08:40:06+00:00,https://www.google.com/,3g,210,211,210,214,293,317,260,398,837,827,770,875,543,538,509,562,1086,1085,997,1172,831,821,764,868,packetLoss,1.50%,2,0.75,0.89,1848.578,0.98,1848.578,0.89,3485.665135,0.35,829,0.99,0.04221191406
0,2021-11-22T07:20:24+00:00,https://www.instagram.com/,3g,323,323,323,323,289,413,283,668,923,1041,909,1291,372,497,367,752,2372,2489,2353,2742,922,1040,908,1289,packetLoss,0.60%,2,0.7,0.89,1852.231,0.01,10031.297,0.99,2158.434186,1,0,0.94,0.08203125
0,2021-11-22T07:23:20+00:00,https://www.vk.com/,3g,310,283,228,310,1285,1224,1098,1288,4981,6653,4692,10287,3984,4016,3761,4302,5785,7191,4920,10869,4958,6628,4689,10237,packetLoss,0.60%,2,0.46,0,14978.1375,0,15121.802,0.01,14978.1375,1,0,1,0
0,2021-11-22T07:14:46+00:00,https://www.facebook.com/,3g,264,264,264,264,247,253,247,264,727,757,700,843,492,522,463,610,1923,1964,1883,2085,720,750,693,837,packetLoss,0.60%,2,0.79,0.29,3736.683,0.53,3886.683,0.85,3736.683,1,0,1,0.02756183624
0,2021-11-22T07:17:28+00:00,https://www.youtube.com/,3g,8790,8761,8659,8835,48,48,45,52,2708,2703,2673,2729,245,246,230,263,3713,3780,3709,3918,2706,2701,2671,2727,packetLoss,0.60%,2,0.46,0.18,4341.728,0.01,9285.841,0.62,5105.405711,0.61,472,1,0.01672668457
0,2021-11-22T07:12:03+00:00,https://www.google.com/,3g,210,210,210,210,399,498,292,803,1073,1083,677,1499,829,828,428,1226,1683,1492,950,1842,1067,1077,671,1494,packetLoss,0.60%,2,0.77,0.89,1846.845,0.98,1846.845,0.89,3446.35683,0.42,718,0.99,0.04221191406
0,2021-11-22T07:34:53+00:00,https://www.instagram.com/,3g,323,323,323,323,604,519,323,630,1265,1159,942,1271,663,587,400,697,2666,2593,2394,2718,1263,1157,940,1269,packetLoss,0.75%,2,0.71,0.99,1233.885,0.01,10026.363,1,1773.477594,1,0,0.94,0.08203125
0,2021-11-22T07:37:43+00:00,https://www.vk.com/,3g,310,283,228,310,1101,1164,1098,1292,5156,5040,4621,5344,4161,4104,3749,4402,5716,5497,4846,5929,5106,5015,4619,5320,packetLoss,0.75%,2,0.46,0,14926.2135,0,15009.798,0.01,14926.2135,1,0,1,0
0,2021-11-22T07:29:18+00:00,https://www.facebook.com/,3g,264,264,264,264,264,272,247,305,698,707,675,748,477,477,443,511,1919,1926,1903,1957,691,700,668,741,packetLoss,0.75%,2,0.79,0.29,3734.598,0.53,3884.598,0.85,3734.598,1,0,1,0.02756183624
0,2021-11-22T07:31:58+00:00,https://www.youtube.com/,3g,8812,8810,8760,8859,53,51,46,54,2664,2620,2490,2705,228,298,224,443,4303,4106,3703,4313,2662,2618,2488,2703,packetLoss,0.75%,2,0.44,0.17,4393.7695,0.04,7553.913,0.6,5205.121535,0.54,545.5,1,0.03345336914
0,2021-11-22T07:26:38+00:00,https://www.google.com/,3g,210,210,210,210,378,379,324,434,942,932,788,1065,690,675,528,806,1219,1259,1119,1440,935,925,783,1058,packetLoss,0.75%,2,0.79,0.89,1849.571,0.98,1849.571,0.9,3409.813448,0.47,639,0.99,0.04221191406
0,2021-11-22T06:22:10+00:00,https://www.instagram.com/,3g,323,323,323,323,618,634,586,698,1342,1304,1221,1350,698,708,647,779,2785,2747,2668,2788,1340,1303,1219,1349,packetLoss,0%,2,0.7,0.89,1850.794,0.01,10026.362,0.99,2271.738316,1,0,0.94,0.08203125
0,2021-11-22T06:25:03+00:00,https://www.vk.com/,3g,310,283,228,310,1267,1232,1093,1335,5702,5928,5143,6938,4671,4929,4116,5999,6278,6381,5713,7153,5678,5912,5119,6938,packetLoss,0%,2,0.46,0,14770.358,0,15100.511,0.01,14770.358,1,0,1,0
0,2021-11-22T06:16:25+00:00,https://www.facebook.com/,3g,264,264,264,264,266,268,259,280,714,715,707,724,493,494,462,528,1926,1941,1913,1984,708,708,698,717,packetLoss,0%,2,0.81,0.42,3254.471,0.54,3870.699,0.92,3254.471,1,0,1,0.02756183624
0,2021-11-22T06:19:10+00:00,https://www.youtube.com/,3g,8828,8841,8820,8874,53,54,51,58,2772,2931,2756,3264,428,390,264,479,4287,4259,3762,4728,2770,2929,2755,3263,packetLoss,0%,2,0.45,0.13,4671.415,0.03,7782.269,0.59,5251.325618,0.58,500.7145,1,0.01672668457
0,2021-11-22T06:13:40+00:00,https://www.google.com/,3g,210,210,210,210,324,323,307,337,736,734,699,766,463,471,446,504,1023,1021,973,1067,727,726,694,758,packetLoss,0%,2,0.75,0.89,1855.319,0.98,1855.319,0.89,3451.643562,0.35,836,0.99,0.04221191406
0,2021-11-22T07:49:12+00:00,https://www.instagram.com/,3g,323,323,323,323,657,754,601,1003,1336,1459,1280,1762,712,826,681,1085,2788,2976,2739,3401,1334,1458,1279,1760,packetLoss,0.90%,2,0.71,0.99,1081.121,0.01,10042.527,1,1668.77733,1,0,0.94,0.08203125
0,2021-11-22T07:52:05+00:00,https://www.vk.com/,3g,310,310,310,310,1276,1224,1095,1300,5172,5110,4904,5254,4196,4126,3944,4238,5744,5754,5699,5818,5147,5086,4881,5229,packetLoss,0.90%,2,0.46,0,14932.13,0,15165.624,0.01,14932.13,1,0,1,0
0,2021-11-22T07:43:39+00:00,https://www.facebook.com/,3g,264,264,264,264,279,285,258,319,728,727,688,764,497,494,460,526,1931,1918,1863,1960,721,720,682,757,packetLoss,0.90%,2,0.8,0.31,3660.954,0.55,3810.954,0.86,3660.954,1,0,1,0.02756183624
0,2021-11-22T07:46:19+00:00,https://www.youtube.com/,3g,8831,8837,8820,8859,49,51,48,55,2650,2663,2591,2747,246,312,227,463,3755,4045,3728,4652,2649,2661,2589,2746,packetLoss,0.90%,2,0.46,0.16,4464.974,0.04,7686.4215,0.54,5551.610674,0.61,473.9655,1,0.01672668457
0,2021-11-22T07:41:00+00:00,https://www.google.com/,3g,210,210,210,210,371,363,302,417,891,899,782,1023,645,650,528,777,1269,1338,1122,1623,885,893,777,1017,packetLoss,0.90%,2,0.79,0.89,1848.17,0.98,1848.17,0.9,3425.071483,0.48,621,0.99,0.04221191406
0,2021-11-22T06:38:01+00:00,https://www.instagram.com/,3g,323,323,323,323,294,330,285,412,1017,1023,981,1070,431,440,400,488,2445,2460,2427,2507,1015,1021,979,1069,packetLoss,0.15%,3,0.7,0.89,1858.147,0.01,10065.727,0.99,2220.566626,1,0,0.94,0.08203125
0,2021-11-22T06:41:19+00:00,https://www.vk.com/,3g,310,310,310,310,1287,1274,1233,1302,5066,6551,4768,9818,3804,3807,3754,3862,5668,7157,5343,10460,5042,6525,4743,9790,packetLoss,0.15%,3,0.46,0,14758.3855,0,14943.571,0.01,14758.3855,1,0,1,0
0,2021-11-22T06:32:24+00:00,https://www.facebook.com/,3g,264,264,264,264,257,278,255,322,721,768,700,884,462,512,462,612,1909,1945,1880,2047,713,761,694,877,packetLoss,0.15%,3,0.79,0.29,3735.747,0.53,3885.747,0.85,3735.747,1,0,1,0.02756183624
0,2021-11-22T06:35:14+00:00,https://www.youtube.com/,3g,8758,8468,7795,8851,54,54,50,59,2765,2698,2552,2778,252,256,244,273,3764,3722,3622,3781,2763,2696,2550,2776,packetLoss,0.15%,3,0.49,0.19,4243.4335,0.04,7680.7585,0.75,4384.439264,0.65,435,1,0.01672668457
0,2021-11-22T06:29:46+00:00,https://www.google.com/,3g,210,210,210,210,542,483,355,551,1024,979,838,1074,743,705,578,794,1285,1248,1118,1340,1019,973,832,1068,packetLoss,0.15%,3,0.78,0.89,1849.658,0.98,1849.658,0.9,3363.048848,0.46,658,0.99,0.04221191406
0,2021-11-22T06:52:39+00:00,https://www.instagram.com/,3g,323,323,323,323,282,289,282,303,951,951,942,959,368,370,363,378,2394,2399,2391,2412,950,949,941,957,packetLoss,0.30%,3,0.7,0.89,1847.068,0.01,10019.88,0.99,2165.186208,1,0,0.94,0.08203125
0,2021-11-22T06:55:53+00:00,https://www.vk.com/,3g,310,310,310,310,1285,1239,1131,1300,5033,5033,4782,5284,4013,3959,3782,4083,5642,5623,5360,5867,5006,5003,4743,5260,packetLoss,0.30%,3,0.46,0,14914.538,0,15148.9665,0.01,14914.538,1,0,1,0
0,2021-11-22T06:46:55+00:00,https://www.facebook.com/,3g,264,264,264,264,261,262,258,266,712,721,706,745,462,483,459,528,1887,1901,1880,1936,705,714,699,739,packetLoss,0.30%,3,0.79,0.29,3719.914,0.54,3869.914,0.86,3719.914,1,0,1,0.02756183624
0,2021-11-22T06:49:49+00:00,https://www.youtube.com/,3g,8873,8870,8829,8909,50,51,48,55,2810,2835,2696,3000,260,266,246,291,3860,4186,3789,4910,2808,2833,2694,2996,packetLoss,0.30%,3,0.46,0.14,4630.702,0.03,7866.087,0.6,5233.76002,0.63,450,1,0.03345336914
0,2021-11-22T06:44:17+00:00,https://www.google.com/,3g,210,210,210,210,408,487,405,648,1081,1425,1079,2115,826,857,819,927,1699,1939,1677,2440,1075,1414,1073,2095,packetLoss,0.30%,3,0.79,0.89,1850.277,0.98,1850.277,0.91,3344.354551,0.48,631,0.99,0.04221191406
0,2021-11-22T08:35:09+00:00,https://www.instagram.com/,3g,323,323,323,323,669,718,656,830,1347,1396,1293,1547,738,788,729,896,2808,2848,2742,2994,1345,1394,1292,1545,packetLoss,1.35%,3,0.7,0.89,1851.99,0.01,10050.401,0.99,2186.417788,1,0,0.94,0.08203125
0,2021-11-22T08:38:23+00:00,https://www.vk.com/,3g,310,310,310,310,1096,1130,1079,1214,4970,6465,4943,9482,3943,3835,3568,3993,5732,7105,5517,10066,4945,6432,4919,9431,packetLoss,1.35%,3,0.46,0,14813.296,0,14979.202,0.01,14813.296,1,0,1,0
0,2021-11-22T08:29:19+00:00,https://www.facebook.com/,3g,264,264,264,264,269,265,254,272,747,743,699,782,496,488,459,510,1952,1958,1920,2003,740,735,692,774,packetLoss,1.35%,3,0.79,0.29,3720.01,0.54,3870.01,0.85,3720.01,1,0,1,0
0,2021-11-22T08:32:11+00:00,https://www.youtube.com/,3g,8831,8813,8769,8839,51,53,50,57,2705,2774,2703,2914,267,275,263,294,5166,4911,3811,5756,2704,2773,2702,2912,packetLoss,1.35%,3,0.39,0.16,4478.026,0.03,8152.0835,0.42,6293.567049,0.44,679,1,0
0,2021-11-22T08:26:29+00:00,https://www.google.com/,3g,210,210,210,210,638,520,261,661,1352,2662,640,5993,828,687,336,896,1569,3060,1272,6338,1342,2654,634,5985,packetLoss,1.35%,3,0.76,0.89,1847.319,0.98,1847.319,0.88,3543.716156,0.38,781,0.99,0.04221191406
0,2021-11-22T08:20:09+00:00,https://www.instagram.com/,3g,323,261,137,323,703,703,650,755,1311,1269,1000,1495,764,774,712,847,2760,2346,1341,2938,1309,1267,998,1493,packetLoss,1.20%,3,0.68,0.8,2156.947,0,11281.408,0.98,2510.612286,1,0,0.94,0.08203125
0,2021-11-22T08:23:32+00:00,https://www.vk.com/,3g,310,283,228,310,1098,1099,1096,1102,4633,4625,4601,4640,3677,3675,3594,3754,5177,5078,4870,5188,4609,4607,4576,4637,packetLoss,1.20%,3,0.46,0,14778.4355,0,15014.894,0.01,14778.4355,1,0,1,0
0,2021-11-22T08:14:23+00:00,https://www.facebook.com/,3g,264,264,264,264,282,322,257,428,767,807,752,902,494,539,479,644,1965,2021,1949,2149,758,799,744,895,packetLoss,1.20%,3,0.79,0.29,3720.793,0.54,3870.793,0.85,3720.793,1,0,1,0.02756183624
0,2021-11-22T08:17:15+00:00,https://www.youtube.com/,3g,8886,8869,8812,8910,51,51,50,53,2792,2864,2692,3108,263,266,259,277,4362,4427,4076,4843,2789,2862,2690,3106,packetLoss,1.20%,3,0.47,0.14,4631.952,0.01,8982.561,0.56,5459.302885,0.67,412.5,1,0.01672668457
0,2021-11-22T08:11:44+00:00,https://www.google.com/,3g,210,210,210,210,411,399,368,419,1094,1752,759,3402,826,728,496,861,1698,2176,1082,3748,1088,1741,753,3383,packetLoss,1.20%,3,0.78,0.89,1850.309,0.98,1850.309,0.92,3181.682552,0.45,667,0.99,0.04221191406
0,2021-11-22T08:05:26+00:00,https://www.instagram.com/,3g,323,323,323,323,2567,2827,322,5593,3232,3484,976,6243,2645,2899,388,5665,4686,4939,2435,7696,3230,3482,975,6242,packetLoss,1.05%,3,0.7,0.89,1853.088,0.01,10051.181,0.99,2221.318564,1,0,0.94,0.08203125
0,2021-11-22T08:08:42+00:00,https://www.vk.com/,3g,310,310,310,310,1106,1164,1103,1284,4710,4874,4617,5295,3744,3878,3594,4295,5651,5652,5212,6093,4668,4844,4593,5270,packetLoss,1.05%,3,0.46,0,14926.469,0,15233.037,0.01,14926.469,1,0,1,0
0,2021-11-22T07:59:29+00:00,https://www.facebook.com/,3g,264,264,264,264,273,274,270,279,746,759,715,815,478,493,476,526,1920,1925,1885,1971,738,751,708,808,packetLoss,1.05%,3,0.79,0.3,3707.28,0.54,3857.28,0.86,3707.28,1,0,1,0.02756183624
0,2021-11-22T08:02:24+00:00,https://www.youtube.com/,3g,8830,8778,8657,8848,51,49,45,52,2779,2853,2765,3015,260,263,244,286,3933,4001,3814,4256,2778,2851,2763,3013,packetLoss,1.05%,3,0.45,0.17,4420.957,0.02,8839.575,0.51,5729.704884,0.6,479.584,1,0.01672668457
0,2021-11-22T07:56:47+00:00,https://www.google.com/,3g,210,210,210,210,406,412,399,430,1068,1070,1048,1094,776,726,592,809,1400,1495,1392,1694,1061,1064,1042,1088,packetLoss,1.05%,3,0.76,0.89,1847.48,0.98,1847.48,0.86,3666.767938,0.4,752,0.99,0.04221191406
0,2021-11-22T07:07:11+00:00,https://www.instagram.com/,3g,323,323,323,323,303,420,281,676,981,1094,944,1356,365,501,347,791,2446,2546,2385,2807,979,1092,943,1355,packetLoss,0.45%,3,0.7,0.89,1851.798,0.01,10026.942,0.99,2223.119932,1,0,0.94,0.08203125
0,2021-11-22T07:10:24+00:00,https://www.vk.com/,3g,310,310,310,310,1246,1247,1222,1274,5157,5231,5152,5383,4129,4162,3960,4398,5733,5886,5712,6213,5132,5199,5124,5342,packetLoss,0.45%,3,0.46,0,15099.619,0,15238.74,0.01,15099.619,1,0,1,0
0,2021-11-22T07:01:26+00:00,https://www.facebook.com/,3g,264,264,264,264,257,257,254,259,707,708,695,721,464,467,460,478,1909,1900,1846,1946,700,701,687,715,packetLoss,0.45%,3,0.79,0.3,3701.472,0.54,3851.472,0.86,3701.472,1,0,1,0.02756183624
0,2021-11-22T07:04:17+00:00,https://www.youtube.com/,3g,8800,8766,8658,8840,52,53,50,56,2798,2775,2713,2813,260,268,259,286,3945,4107,3802,4573,2796,2773,2710,2812,packetLoss,0.45%,3,0.44,0.16,4480.979,0.03,7823.566,0.5,5811.259146,0.56,522.463,1,0.01672668457
0,2021-11-22T06:58:49+00:00,https://www.google.com/,3g,210,210,210,210,344,354,326,393,828,850,799,923,548,567,509,645,1120,1129,1079,1189,822,844,793,918,packetLoss,0.45%,3,0.77,0.89,1848.71,0.98,1848.71,0.9,3355.44062,0.4,753,0.99,0.04221191406
0,2021-11-22T08:49:54+00:00,https://www.instagram.com/,3g,323,261,137,323,900,1126,635,1842,1591,1682,938,2518,964,1192,714,1898,3039,2738,1203,3973,1588,1680,936,2516,packetLoss,1.50%,3,0.7,0.89,1848.252,0.01,10025.516,0.99,2261.615148,1,0,0.94,0.08203125
0,2021-11-22T08:53:13+00:00,https://www.vk.com/,3g,310,310,310,310,1117,1143,1094,1219,4693,4777,4660,4978,3726,3799,3709,3961,5259,5354,5245,5558,4668,4753,4636,4954,packetLoss,1.50%,3,0.46,0,15122.7915,0,15327.84,0.01,15122.7915,1,0,1,0
0,2021-11-22T08:44:08+00:00,https://www.facebook.com/,3g,264,264,264,264,261,265,256,278,738,772,708,869,476,520,475,609,1933,1936,1880,1994,730,763,699,860,packetLoss,1.50%,3,0.79,0.29,3729.702,0.53,3879.702,0.85,3729.702,1,0,1,0.02756183624
0,2021-11-22T08:47:01+00:00,https://www.youtube.com/,3g,8807,8819,8802,8848,52,52,52,52,2721,2704,2649,2743,259,260,244,277,3881,4111,3823,4629,2720,2702,2646,2740,packetLoss,1.50%,3,0.44,0.16,4485.352,0.02,8376.783,0.72,4536.658081,0.52,570.205,1,0.02343444824
0,2021-11-22T08:41:29+00:00,https://www.google.com/,3g,210,210,210,211,395,367,275,431,882,928,836,1065,566,635,542,797,1199,1223,1027,1444,876,922,830,1059,packetLoss,1.50%,3,0.78,0.89,1849.341,0.98,1849.341,0.87,3637.05697,0.44,686,0.99,0.04221191406
0,2021-11-22T07:21:45+00:00,https://www.instagram.com/,3g,323,323,323,323,625,615,294,926,1282,1286,954,1623,696,687,349,1015,2734,2736,2401,3073,1281,1285,952,1622,packetLoss,0.60%,3,0.7,0.91,1774.996,0,10814.4,0.99,2316.547736,1,0,0.94,0.08203125
0,2021-11-22T07:25:02+00:00,https://www.vk.com/,3g,310,310,310,310,1100,1137,1033,1277,4712,4753,4702,4844,3759,3782,3727,3859,5288,5330,5285,5416,4678,4722,4669,4820,packetLoss,0.60%,3,0.46,0,14983.266,0,15224.601,0.01,14983.266,1,0,1,0
0,2021-11-22T07:16:06+00:00,https://www.facebook.com/,3g,264,264,264,264,266,273,252,300,728,735,717,761,494,489,462,510,1994,1966,1880,2024,721,728,710,754,packetLoss,0.60%,3,0.79,0.3,3699.806,0.54,3849.806,0.86,3699.806,1,0,1,0.02756183624
0,2021-11-22T07:18:57+00:00,https://www.youtube.com/,3g,8885,8878,8860,8890,53,55,49,64,2864,2833,2771,2865,278,284,263,311,4410,4300,4012,4479,2863,2832,2770,2864,packetLoss,0.60%,3,0.46,0.16,4447.895,0.04,7727.15,0.52,5703.775152,0.61,473.739,1,0.01672668457
0,2021-11-22T07:13:22+00:00,https://www.google.com/,3g,210,210,210,210,398,825,316,1760,2674,2363,912,3502,826,1205,627,2161,3023,2679,1165,3848,2658,2349,907,3483,packetLoss,0.60%,3,0.76,0.89,1850.125,0.98,1850.125,0.89,3485.463116,0.4,743,0.99,0.04221191406
0,2021-11-22T07:36:16+00:00,https://www.instagram.com/,3g,323,323,323,323,282,280,274,283,935,936,917,955,348,347,344,348,2397,2392,2368,2411,933,934,915,953,packetLoss,0.75%,3,0.7,0.89,1853.454,0.01,10047.996,0.99,2217.0061,1,0,0.94,0.08203125
0,2021-11-22T07:39:24+00:00,https://www.vk.com/,3g,310,310,310,310,1097,1099,1095,1105,4588,4630,4536,4766,3637,3676,3595,3797,5170,5223,5140,5358,4545,4586,4496,4718,packetLoss,0.75%,3,0.46,0,15103.6135,0,15255.858,0.01,15103.6135,1,0,1,0
0,2021-11-22T07:30:37+00:00,https://www.facebook.com/,3g,264,264,264,264,269,266,258,270,726,722,711,729,477,476,472,479,1948,1930,1886,1955,720,715,704,722,packetLoss,0.75%,3,0.79,0.3,3711.274,0.54,3861.274,0.86,3711.274,1,0,1,0.02756183624
0,2021-11-22T07:33:27+00:00,https://www.youtube.com/,3g,8842,8857,8812,8917,51,52,50,56,2613,2644,2602,2716,245,244,227,261,4450,4234,3606,4645,2610,2641,2600,2714,packetLoss,0.75%,3,0.42,0.13,4715.816,0.03,7827.112,0.66,4888.087017,0.47,635.4225,1,0.01672668457
0,2021-11-22T07:27:56+00:00,https://www.google.com/,3g,210,210,210,211,412,848,392,1739,1266,1590,1094,2411,844,1182,560,2143,1694,1974,1689,2538,1246,1580,1089,2405,packetLoss,0.75%,3,0.78,0.89,1846.66,0.98,1846.66,0.92,3252.335986,0.44,678.5,0.99,0.04221191406
0,2021-11-22T06:23:34+00:00,https://www.instagram.com/,3g,323,323,323,323,290,294,290,303,1063,1030,948,1078,384,417,372,496,2469,2474,2392,2561,1062,1028,947,1076,packetLoss,0%,3,0.7,0.89,1851.509,0.01,10022.307,0.99,2253.357554,1,0,0.94,0.08203125
0,2021-11-22T06:26:45+00:00,https://www.vk.com/,3g,310,283,228,310,1117,1158,1098,1259,4918,4750,4378,4955,3774,3761,3542,3966,5486,5217,4602,5562,4893,4733,4375,4932,packetLoss,0%,3,0.46,0,14822.794,0,15017.974,0.01,14822.794,1,0,1,0
0,2021-11-22T06:17:45+00:00,https://www.facebook.com/,3g,264,264,264,264,283,292,281,311,778,781,760,806,521,514,494,527,1971,1975,1934,2020,771,773,751,798,packetLoss,0%,3,0.79,0.3,3693.351,0.54,3843.351,0.86,3693.351,1,0,1,0.02756183624
0,2021-11-22T06:20:42+00:00,https://www.youtube.com/,3g,8819,8819,8809,8828,53,62,48,85,2798,3019,2791,3469,265,281,258,321,3909,4435,3882,5513,2796,3017,2789,3467,packetLoss,0%,3,0.42,0.15,4504.341,0.02,8279.525,0.73,4504.341,0.45,669.792,1,0.02343444824
0,2021-11-22T06:15:01+00:00,https://www.google.com/,3g,210,206,199,210,345,363,341,404,1089,1003,798,1122,636,641,478,809,1467,1387,1074,1621,1081,992,792,1103,packetLoss,0%,3,0.76,0.89,1847.167,0.98,1847.167,0.88,3565.625608,0.38,777,0.99,0.04221191406
0,2021-11-22T07:50:36+00:00,https://www.instagram.com/,3g,323,323,323,323,604,502,297,604,1261,1155,937,1266,664,564,363,665,2712,2605,2381,2721,1259,1153,935,1264,packetLoss,0.90%,3,0.7,0.89,1856.072,0.01,10044.519,0.99,2308.49008,1,0,0.94,0.08203125
0,2021-11-22T07:53:50+00:00,https://www.vk.com/,3g,310,310,310,310,1097,1142,1049,1281,4987,4966,4669,5242,3842,3919,3692,4223,5820,5704,5248,6043,4963,4940,4645,5213,packetLoss,0.90%,3,0.46,0,14859.591,0,15078.283,0.01,14859.591,1,0,1,0
0,2021-11-22T07:44:58+00:00,https://www.facebook.com/,3g,264,264,264,264,274,271,266,274,780,770,732,797,478,478,477,479,1954,1952,1937,1965,774,763,726,790,packetLoss,0.90%,3,0.79,0.29,3754.472,0.53,3904.472,0.85,3754.472,1,0,1,0.02756183624
0,2021-11-22T07:47:47+00:00,https://www.youtube.com/,3g,8850,8763,8585,8853,49,52,48,58,2677,2644,2548,2707,262,256,241,264,4574,4432,3697,5026,2674,2642,2546,2705,packetLoss,0.90%,3,0.46,0.14,4580.188,0.02,8245.5435,0.71,4580.188,0.58,504,1,0.02343444824
0,2021-11-22T07:42:22+00:00,https://www.google.com/,3g,210,210,210,210,326,352,322,409,917,968,901,1087,643,695,615,827,1244,1292,1173,1459,911,961,895,1078,packetLoss,0.90%,3,0.78,0.89,1852.79,0.98,1852.79,0.87,3600.379035,0.44,678,0.99,0.04221191406
0,2021-11-22T10:13:23+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1853,1976,1833,2241,5263,5329,5132,5593,2145,2251,2111,2496,8020,8142,7981,8424,5189,5251,5055,5509,packetLoss,0.15%,2,0.17,0.31,3650.173,0.02,8565.7975,0.08,10508.91399,0.01,4314,0.83,0.1247475179
0,2021-11-22T10:02:24+00:00,https://www.canva.com/,3g,4251,4252,4251,4255,558,560,545,577,6958,6009,3784,7286,877,869,850,879,12668,9749,3847,12733,6948,5999,3769,7279,packetLoss,0.15%,2,0.5,0.8,2139.044,0.75,3125.147,0.46,6028.901029,0.06,2315.5,1,0.002768866221
0,2021-11-22T10:05:53+00:00,https://www.whatsapp.com/,3g,560,560,560,560,412,428,400,473,819,815,760,865,676,683,611,762,2043,2039,1984,2090,809,806,752,856,packetLoss,0.15%,2,0.82,0.68,2486.688,0.45,4185.836,0.98,2486.688,1,0,1,0.0137546658
0,2021-11-22T10:30:36+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,2599,2329,1674,2714,5759,5535,4918,5928,2860,2580,1928,2953,8767,8451,7743,8842,5681,5464,4846,5866,packetLoss,0.30%,2,0.17,0.31,3659.342,0.02,8439.9935,0.07,10659.54685,0.01,4081,0.78,0.1446130371
