,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-16T15:10:06+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1527,1711,1438,2168,6857,6655,6112,6997,2796,2509,1903,2829,8910,6865,493,11191,6795,6590,6047,6927,bandwidth,720Mbps,3,123,181,0.15,0.24,3958.145,0,12215.3865,0.01,14559.34859638099,0,19312.499999999993,0.84,0.12420491536458335
0,2021-11-16T15:05:00+00:00,https://www.forbes.com/,3g,1977,1977,1977,1977,171,164,140,181,5888,5912,5758,6089,414,416,402,433,17566,15326,10768,17645,5818,5861,5725,6040,bandwidth,720Mbps,3,434,87,0.43,0.75,2297.324,0.81,2915.184,0.03,12768.757374640842,0.01,5348.999999999985,1,0.00812390316857232
0,2021-11-16T15:14:07+00:00,https://www.live.com/,3g,449,449,449,449,425,433,405,468,2603,2713,2551,2984,844,873,841,935,2926,3022,2869,3270,2603,2712,2551,2983,bandwidth,720Mbps,3,162,3,0.38,0.53,2920.675,0.01,9855.640000000001,0.82,3955.972169282755,0.14,1512.9999999999998,1,0
0,2021-11-16T14:30:26+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,769,957,696,1405,4921,5165,4782,5791,1319,1444,1281,1732,5964,5786,4886,6508,4916,5160,4778,5786,bandwidth,720Mbps,3,148,233,0.45,0.77,2226.923,0.63,3530.4449999999997,0.37,6672.761920372168,0.04,2758.999999999999,1,0.0009662272135416666
0,2021-11-16T12:10:25+00:00,https://www.whatsapp.com/,3g,560,560,560,560,574,582,565,606,1142,1139,1123,1153,949,955,937,979,2418,2446,2405,2514,1133,1130,1113,1144,bandwidth,160Mbps,3,63,3,0.83,0.62,2661.5020000000004,0.5,3982.5690000000004,0.97,2661.5020000000004,1,0,1,0.013754665798611112
0,2021-11-16T12:19:44+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,2025,1815,1266,2153,7048,6763,6080,7161,2561,2322,1738,2667,10930,10717,10023,11198,6958,6686,6001,7100,bandwidth,160Mbps,3,121,182,0.18,0.26,3858.855,0,12454.522,0.02,13824.958141205312,0,18016.499999999996,1,0.006574300130208334
0,2021-11-16T12:15:17+00:00,https://www.forbes.com/,3g,1972,1972,1968,1976,114,133,103,181,6489,12583,5756,25504,375,444,339,619,17984,23316,10824,41139,6374,12500,5693,25434,bandwidth,160Mbps,3,448,86,0.88,0.98,1313.848,0.77,3068.367,0.94,3045.1888875144687,0.89,213.55299999999988,1,0.00812390316857232
0,2021-11-16T12:23:40+00:00,https://www.live.com/,3g,449,449,449,449,324,335,289,393,3025,3151,3017,3410,774,885,762,1120,3333,3469,3327,3747,3024,3150,3016,3410,bandwidth,160Mbps,3,162,3,0.36,0.47,3084.3690000000006,0.01,9945.467,0.73,4495.774167958725,0.12,1644,1,0
0,2021-11-16T12:07:03+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,661,647,609,672,5358,5267,4832,5611,1161,1212,1154,1322,6287,6411,6112,6835,5353,5262,4828,5606,bandwidth,160Mbps,3,151,232,0.45,0.74,2321.725,0.69,3341.673,0.4,6420.639870337844,0.02,3304.999999999999,1,0.0006458333333333333
0,2021-11-16T13:13:40+00:00,https://www.whatsapp.com/,3g,560,560,560,560,586,603,548,676,1083,1094,1069,1131,913,937,912,985,2374,2385,2349,2431,1074,1085,1059,1122,bandwidth,400Mbps,3,60,3,0.83,0.63,2636.31,0.51,3979.762,0.97,2636.31,1,0,1,0.013754665798611112
0,2021-11-16T13:22:50+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,2758,2639,1623,3536,8317,7738,6397,8501,3867,3362,2060,4160,12415,11662,10087,12485,8245,7669,6338,8424,bandwidth,400Mbps,3,130,179,0.16,0.27,3850.693,0,11955.175999999998,0.02,13459.913843684833,0,17650.5015,0.84,0.12425679524739584
0,2021-11-16T13:17:23+00:00,https://www.forbes.com/,3g,1972,1926,1833,1974,124,119,99,133,5698,10527,777,25105,420,413,380,439,17644,19819,1170,40644,5661,10499,777,25058,bandwidth,400Mbps,3,331,54,0.41,0.69,2449.2960000000003,0.73,3205.4360000000006,0.06,11008.386317100525,0,6244.696000000007,1,0.01824951171875
0,2021-11-16T13:26:50+00:00,https://www.live.com/,3g,449,449,449,449,340,336,310,359,3369,3380,3160,3611,890,860,758,931,3722,3738,3490,4002,3369,3380,3160,3611,bandwidth,400Mbps,3,165,2,0.37,0.5,2985.612,0.01,9922.588,0.72,4532.6458047377655,0.14,1505,1,0
0,2021-11-16T13:10:25+00:00,https://www.canva.com/,3g,4254,4258,4254,4266,721,715,612,811,5469,5476,5311,5648,1176,1210,1084,1370,5736,5741,5720,5766,5465,5463,5307,5617,bandwidth,400Mbps,3,147,233,0.47,0.77,2226.146,0.72,3225.3650000000002,0.39,6490.349712764595,0.03,2836.938500000001,1,0.0009662272135416666
0,2021-11-16T12:52:29+00:00,https://www.whatsapp.com/,3g,560,560,560,560,516,502,473,516,1059,1034,965,1079,862,843,802,866,2313,2304,2251,2347,1049,1024,954,1070,bandwidth,320Mbps,3,60,3,0.83,0.63,2636.1059999999998,0.5,3983.0419999999995,0.97,2636.1059999999998,1,0,1,0.013754665798611112
0,2021-11-16T13:02:38+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1320,1400,1294,1585,6155,6602,5920,7730,1863,1905,1749,2102,9657,9739,9588,9973,6057,6520,5839,7665,bandwidth,320Mbps,3,123,194,0.15,0.26,3890.762,0,11037.955999999998,0.02,14401.27477121406,0,20470.499999999996,0.82,0.1311366441514757
0,2021-11-16T12:57:27+00:00,https://www.forbes.com/,3g,1972,1973,1972,1976,106,108,105,112,6103,6059,5857,6216,412,406,387,419,18101,18121,18099,18163,6006,5984,5783,6162,bandwidth,320Mbps,3,447,81,0.21,0.35,3516.1590000000006,0.1,6387.110000000001,0.04,12094.72668128664,0,7848.9695000000065,1,0.01824951171875
0,2021-11-16T13:06:36+00:00,https://www.live.com/,3g,449,449,449,449,306,324,304,363,2978,2927,2825,2979,719,760,707,855,3152,2169,56,3298,2978,2927,2825,2979,bandwidth,320Mbps,2,166,0,0.37,0.48,3056.6269999999995,0.01,9977.927000000001,0.73,4497.040924273153,0.14,1511.7244999999994,1,0
0,2021-11-16T12:49:10+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,754,710,605,770,5490,5460,5359,5532,1225,1196,1128,1235,5991,8637,5936,13985,5483,5452,5353,5521,bandwidth,320Mbps,3,150,232,0.46,0.76,2257.981,0.7,3288.119,0.4,6461.666478041785,0.02,3476.000000000002,1,0.0009662272135416666
0,2021-11-16T11:49:33+00:00,https://www.whatsapp.com/,3g,560,560,560,560,552,537,501,559,1138,1115,1032,1174,969,931,844,981,2465,2434,2320,2516,1123,1104,1023,1165,bandwidth,80Mbps,3,63,3,0.8,0.63,2632.681,0.37,4507.681,0.97,2632.681,1,0,1,0.013754665798611112
0,2021-11-16T11:59:14+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1426,1376,1250,1452,7174,7517,7024,8353,1925,2197,1762,2904,11008,10724,10102,11061,7092,7440,6957,8270,bandwidth,80Mbps,3,123,180,0.19,0.4,3326.9339999999997,0,13915.649000000001,0.01,15229.601454110187,0,18823.638,1,0.006879848904079862
0,2021-11-16T11:54:03+00:00,https://www.forbes.com/,3g,1976,1977,1976,1979,123,117,99,130,5654,5739,5562,6000,428,434,417,457,17920,15663,10718,18350,5586,5689,5517,5963,bandwidth,80Mbps,3,432,82,0.42,0.68,2486.022,0.8,2953.7100000000005,0.06,11303.780633661752,0,5907.49999999999,1,0.00812390316857232
0,2021-11-16T12:03:20+00:00,https://www.live.com/,3g,449,449,449,449,298,330,274,419,3526,3485,3280,3648,1018,1018,929,1108,3845,3838,3708,3960,3525,3484,3280,3648,bandwidth,80Mbps,3,164,3,0.33,0.47,3104.6980000000003,0.01,9967.243999999999,0.71,4570.7770372407795,0.09,1933.5409999999995,1,0
0,2021-11-16T11:46:06+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,635,631,612,646,5424,5325,5076,5475,1279,1261,1199,1304,5188,6554,790,13683,5417,5318,5066,5470,bandwidth,80Mbps,3,155,232,0.46,0.79,2181.001,0.73,3188.152,0.31,7136.525323606855,0.02,3844.3600000000033,1,0.0006458333333333333
0,2021-11-16T12:30:34+00:00,https://www.whatsapp.com/,3g,560,560,560,560,530,543,502,597,1102,1097,1058,1130,890,916,890,967,2368,2377,2326,2437,1091,1086,1048,1119,bandwidth,240Mbps,3,62,3,0.83,0.62,2650.302,0.51,3980.597,0.97,2650.302,1,0,1,0.013754665798611112
0,2021-11-16T12:41:15+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,2001,1914,1428,2313,7461,7596,7203,8124,2763,2518,1989,2802,10910,10669,9870,11228,7394,7522,7133,8039,bandwidth,240Mbps,3,125,199,0.14,0.21,4129.913,0,13742.998,0.01,15915.69687730866,0,22470.11149999999,0.82,0.13000508626302082
0,2021-11-16T12:35:16+00:00,https://www.forbes.com/,3g,1972,1972,1972,1972,104,124,103,165,10895,11101,5821,16588,443,457,405,522,10893,12521,45,26625,10839,11044,5749,16543,bandwidth,240Mbps,3,445,74,0.44,0.97,1408.7489999999998,0.77,3062.7999999999997,0.05,11417.917828865979,0,8679.500000000002,1,0.01824951171875
0,2021-11-16T12:45:23+00:00,https://www.live.com/,3g,449,449,449,449,309,304,248,356,3569,3480,3050,3821,724,860,681,1175,3937,3813,3349,4154,3569,3480,3050,3821,bandwidth,240Mbps,3,163,3,0.35,0.41,3283.549,0.01,10065.391,0.71,4579.546380651111,0.11,1691.4999999999995,1,0
0,2021-11-16T12:27:18+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,680,694,673,730,5032,4983,4787,5131,1150,1155,1144,1171,5470,5495,5392,5622,5027,4978,4782,5124,bandwidth,240Mbps,3,149,232,0.47,0.79,2188.1139999999996,0.72,3218.455,0.37,6647.984992304802,0.03,3095,1,0.0009662272135416666
0,2021-11-16T13:53:32+00:00,https://www.whatsapp.com/,3g,560,560,560,560,513,510,501,516,966,983,939,1045,823,826,785,869,2269,2283,2239,2341,957,974,930,1036,bandwidth,560Mbps,3,60,3,0.83,0.63,2640.691,0.51,3975.577,0.97,2640.691,1,0,1,0.013754665798611112
0,2021-11-16T14:01:57+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1493,1719,1428,2237,6061,6624,5956,7856,1993,2249,1917,2838,9796,10139,9648,10973,5989,6556,5884,7795,bandwidth,560Mbps,3,122,181,0.17,0.21,4124.1,0,12478.147000000004,0.01,14614.527377426413,0,17538.978499999997,1,0.011758626302083333
0,2021-11-16T13:57:12+00:00,https://www.forbes.com/,3g,1833,1833,1833,1834,107,123,99,163,817,823,797,854,425,396,282,482,1219,1210,1179,1233,817,823,797,854,bandwidth,560Mbps,2,88,0,0.43,0.75,2291.861,0.79,2967.0455000000006,0.03,13178.808189773892,0,6694.499999999998,1,0.005859375
0,2021-11-16T14:05:57+00:00,https://www.live.com/,3g,449,449,449,449,320,306,272,327,2752,2877,2656,3224,739,784,654,959,3013,3173,2930,3576,2752,2877,2656,3224,bandwidth,560Mbps,3,164,1,0.37,0.51,2977.0519999999997,0.01,9920.454,0.7,4629.024092736647,0.14,1532.1324999999997,1,0
0,2021-11-16T13:50:15+00:00,https://www.canva.com/,3g,4254,4258,4254,4266,663,656,615,690,5224,5257,5080,5467,1128,1101,1036,1139,5581,5582,5194,5972,5219,5251,5075,5460,bandwidth,560Mbps,3,149,232,0.44,0.79,2188.9179999999997,0.67,3420.7289999999994,0.2,8263.538187894994,0.05,2452,1,0.0038454380035400386
0,2021-11-16T14:12:49+00:00,https://www.whatsapp.com/,3g,560,560,560,560,550,606,498,771,1009,1098,995,1291,834,940,834,1152,2287,2384,2280,2585,1001,1090,986,1283,bandwidth,640Mbps,3,60,3,0.81,0.62,2650.572,0.4,4380.068500000001,0.97,2650.572,1,0,1,0.013754665798611112
0,2021-11-16T14:22:46+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,2029,1836,1379,2099,6971,7221,5930,8763,2509,2329,1892,2585,10645,10448,10035,10664,6902,7154,5864,8695,bandwidth,640Mbps,3,120,180,0.15,0.22,4057.442,0,16027.923,0.01,16690.534662686412,0,17403.731000000007,0.83,0.12482076009114583
0,2021-11-16T14:17:41+00:00,https://www.forbes.com/,3g,1976,1975,1972,1976,129,131,99,164,5596,5613,5542,5700,388,390,371,411,17426,15004,10082,17503,5530,5561,5510,5644,bandwidth,640Mbps,3,454,79,0.39,0.66,2556.497,0.68,3362.7220000000007,0.04,11851.6734935489,0,6097.9999999999945,1,0.00812390316857232
0,2021-11-16T14:26:47+00:00,https://www.live.com/,3g,449,449,449,449,300,302,290,316,2972,2985,2922,3062,743,742,714,769,3312,3311,3243,3377,2972,2985,2922,3062,bandwidth,640Mbps,3,162,3,0.37,0.46,3114.0649999999996,0.01,9940.366999999998,0.77,4247.684551686053,0.13,1602,1,0
0,2021-11-16T14:09:34+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,666,692,593,816,5182,5131,4964,5247,1183,1151,1014,1255,5899,6046,5887,6351,5176,5124,4956,5241,bandwidth,640Mbps,3,149,232,0.48,0.8,2152.639,0.74,3163.3630000000003,0.36,6732.64980506569,0.04,2643.603500000002,1,0.0006458333333333333
